OpenROAD e69d93ffb92e02e755ed4277376296f3deaaa8d9 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 8 thread(s).
source /home/fetzfs_projects/MLBuf/flows/OpenROAD-flow-scripts/flow/platforms/nangate45/setRC.tcl
Perform port buffering...
[INFO RSZ-0027] Inserted 212 input buffers.
[INFO RSZ-0028] Inserted 224 output buffers.
Perform buffer insertion and gate resizing...
repair_design -verbose
[INFO RSZ-0058] Using max wire length 640um.
Iteration | Resized | Buffers | Nets repaired | Remaining
    38800 |    1169 |    1388 |           453 |    135390
    38900 |    1169 |    1388 |           453 |    135290
    39000 |    1169 |    1388 |           453 |    135190
    39100 |    1169 |    1388 |           453 |    135090
    39200 |    1169 |    1388 |           453 |    134990
    39300 |    1169 |    1388 |           453 |    134890
    39400 |    1169 |    1388 |           453 |    134790
    39500 |    1169 |    1388 |           453 |    134690
    39600 |    1169 |    1388 |           453 |    134590
    39700 |    1169 |    1388 |           453 |    134490
    39800 |    1169 |    1388 |           453 |    134390
    39900 |    1169 |    1388 |           453 |    134290
    40000 |    1170 |    1388 |           453 |    134190
    40100 |    1177 |    1395 |           459 |    134090
    40200 |    1183 |    1395 |           460 |    133990
    40300 |    1193 |    1395 |           460 |    133890
    40400 |    1199 |    1397 |           461 |    133790
    40500 |    1199 |    1397 |           461 |    133690
    40600 |    1203 |    1397 |           461 |    133590
    40700 |    1204 |    1397 |           461 |    133490
    40800 |    1209 |    1459 |           479 |    133390
    40900 |    1209 |    1619 |           524 |    133290
    41000 |    1215 |    1619 |           525 |    133190
    41100 |    1223 |    1620 |           527 |    133090
    41200 |    1229 |    1620 |           527 |    132990
    41300 |    1238 |    1621 |           528 |    132890
    41400 |    1238 |    1621 |           528 |    132790
    41500 |    1242 |    1621 |           528 |    132690
    41600 |    1247 |    1621 |           528 |    132590
    41700 |    1252 |    1622 |           529 |    132490
    41800 |    1256 |    1622 |           529 |    132390
    41900 |    1264 |    1622 |           529 |    132290
    42000 |    1266 |    1624 |           532 |    132190
    42100 |    1284 |    1624 |           532 |    132090
    42200 |    1287 |    1624 |           532 |    131990
    42300 |    1289 |    1624 |           532 |    131890
    42400 |    1290 |    1626 |           534 |    131790
    42500 |    1290 |    1626 |           534 |    131690
    42600 |    1296 |    1627 |           535 |    131590
    42700 |    1305 |    1627 |           535 |    131490
    42800 |    1309 |    1627 |           535 |    131390
    42900 |    1309 |    1628 |           536 |    131290
    43000 |    1312 |    1628 |           536 |    131190
    43100 |    1320 |    1631 |           541 |    131090
    43200 |    1321 |    1631 |           541 |    130990
    43300 |    1323 |    1645 |           547 |    130890
    43400 |    1326 |    1648 |           550 |    130790
    43500 |    1326 |    1648 |           550 |    130690
    43600 |    1329 |    1648 |           550 |    130590
    43700 |    1337 |    1648 |           550 |    130490
    43800 |    1345 |    1648 |           550 |    130390
    43900 |    1355 |    1649 |           551 |    130290
    44000 |    1355 |    1650 |           552 |    130190
    44100 |    1355 |    1651 |           553 |    130090
    44200 |    1360 |    1651 |           553 |    129990
    44300 |    1360 |    1652 |           554 |    129890
    44400 |    1365 |    1656 |           557 |    129790
    44500 |    1365 |    1656 |           557 |    129690
    44600 |    1367 |    1657 |           558 |    129590
    44700 |    1368 |    1659 |           560 |    129490
    44800 |    1376 |    1659 |           560 |    129390
    44900 |    1382 |    1659 |           560 |    129290
    45000 |    1393 |    1659 |           560 |    129190
    45100 |    1394 |    1659 |           560 |    129090
    45200 |    1395 |    1660 |           561 |    128990
    45300 |    1396 |    1661 |           563 |    128890
